release_id,artist_id,artist_name,extra,anv,position,join_string,role,tracks
249201,34074,Ben Liebrand,1,,1,,DJ Mix,
249201,1833798,Bart Falkmann,1,,2,,Design [Cover],
249201,371031,Kees Grijpink,1,C,3,,Lacquer Cut By,
249201,2441099,Monno Rienks,1,,4,,Photography By,
249201,34074,Ben Liebrand,1,,5,,Remix,
250695,168086,Howarth,0,,1,,,
250963,194,Various,0,,1,,,
250963,491520,Michael Diekmann (2),1,,1,,Mastered By,A1 to B1
250963,494208,Osmand Ülgyr,1,,2,,Mastered By,B2
252672,133888,Alegria (2),0,,1,,,
253447,6603,Orphx,0,,1,,,
253447,265950,Richard Oddie,1,,1,,Producer [Produced By],
257470,239443,Z-One,0,,1,Feat.,,
257470,11017,Mark XTC,0,,2,,,
257470,11017,Mark XTC,1,,1,,Featuring,
260315,194,Various,0,,1,,,
295869,75617,Charlie Parker,0,,1,,,
305923,37664,Encore!,0,,1,,,
305923,137354,Ralf Kappmeier,1,,1,,"Music By, Lyrics By",
305923,509709,Sascha Lappessen,1,,2,,"Music By, Lyrics By",
305923,509710,Thomas Alisson,1,,3,,"Music By, Lyrics By",
305923,7981,Sash!,1,,4,,Producer,
305923,41250,Tokapi,1,,5,,Producer,
305923,38278,Sabine Ohmes,1,,6,,Vocals,
306286,17453,XMF,0,,1,,,
308025,71081,Kim Wilde,0,,1,,,
308025,163774,Nigel Mills,1,,1,,Engineer [ed by],
308025,115677,Marty Wilde,1,,2,,Producer,
308025,239365,Ricky Wilde,1,Ricki Wilde,3,,Producer,
308640,194,Various,0,,1,,,
308640,36507,Illicit,1,,1,,Remix,
308669,70043,Fax Yourself,0,,1,,,
309003,194,Various,0,,1,,,
309003,8892,DJ Gilb'R,1,,1,,DJ Mix,
309003,1929709,Machine (19),1,,2,,Design,
309003,1029,I:Cube,1,,3,,Sound Designer,
309290,216883,Wanted! For Fun,0,,1,,,
309290,216882,Linda Kirby,1,,1,,Vocals,
309290,130835,Harvey Harris,1,H. Harris,2,,Written-By,
311508,330554,Eevil Stöö,0,,1,,,
311508,415850,Koksukoo,1,,1,,Producer,
313709,219540,El Michels Affair,0,,1,,,
313709,219540,El Michels Affair,1,,1,,Arranged By,
313709,1709675,Jeff Dynamite,1,,2,,Co-producer,
313709,308964,Leon Michels,1,,3,,Co-producer,
313709,54243,Todd Simon,1,Todd M. Simon,4,,Featuring,
322472,126092,Taxi-Girl,0,,1,,,
322472,85229,Andy Scott,1,,1,,Engineer,
322472,295894,Alexis (4),1,,2,,Management,
322472,495105,Bernard Leloup,1,B. Leloup,3,,Photography By,
322472,462803,Maxime Schmitt,1,,4,,Producer,
322472,562573,Daniel Rozoum,1,Rozum,5,,Written-By,
322472,1586395,Mirwais Ahmadzaï,1,Ahmazai,6,,Written-By,
322472,754685,Stéphane Erard,1,Erard,7,,Written-By,
323293,41095,The Magnetic Fields,0,,1,,,
323293,2250699,Fred Tomaselli,1,,1,,"\"Artwork [Cover Art: \"\"Gravity In Four Directions\"\"]\"",
323293,2478894,Michael English (5),1,,2,,Artwork [Logo],
323293,467801,John Woo,1,,3,,"Banjo, Guitar, Sitar [Electric Sitar]",
323293,4537753,Erik Selz,1,,4,,Booking,
323293,260640,Sam Davol,1,,5,,Cello,
323293,260643,Claudia Gonson,1,,6,,"Drums, Percussion, Piano, Harpsichord, Backing Vocals [Background Vocals]",
323293,2018137,Ken Anderson (5),1,,7,,Legal,
323293,260643,Claudia Gonson,1,,8,,Management,
323293,3852541,Emma Straub,1,,9,,Management [Assistance],
323293,415070,Jeff Lipton,1,,10,,Mastered By,
323293,228962,Stephin Merritt,1,,11,,Performer [Made By],
323293,260643,Claudia Gonson,1,,12,,Performer [With],
323293,467801,John Woo,1,,13,,Performer [With],
323293,260640,Sam Davol,1,,14,,Performer [With],
323293,191666,Charles Newman,1,,15,,"Producer [Additional Production], Mixed By [Mix]",
323293,191666,Charles Newman,1,,16,,Recorded By [Recording],
323293,528471,Ravi Krishnaswami,1,,17,,Recorded By [Recording],
323584,142962,Snakefinger,0,,1,,,
323584,2001787,Pore No Graphics,1,Pour No Graphics,1,,Art Direction,
323584,495195,George B. George,1,,2,,"Bass, Vocals","A1, A3, A4, B7, B12"
323584,1283242,Leigh Barbier,1,,3,,Cover,
323584,316875,Don Jackovich,1,,4,,Drums,"B8, B11"
323584,495197,Jonny B. Ryan,1,,5,,Drums,"A1, A3, A4, B7, B12"
323584,448241,Richard Van Dorn,1,,6,,Engineer,"A1, A3, A4, B7, B12"
323584,495196,Miguel Bertel,1,,7,,"Guitar, Vocals [Sings]","A1, A3, A4, B7, B12"
323584,142962,Snakefinger,1,,8,,"Guitar, Vocals [Sings]",
323584,142962,Snakefinger,1,,9,,"Keyboards, Percussion","A2, A5, A6, B8 to B11"
323584,223296,Eric Drew Feldman,1,,10,,"Keyboards, Synthesizer","A1, A3, A4, B7, B12"
323584,589425,Leo Kulka,1,LKIKS,11,,Lacquer Cut By,
323584,223296,Eric Drew Feldman,1,,12,,Producer,"A1, A3, A4, B7, B12"
323584,142962,Snakefinger,1,,13,,Producer,
323584,6708,The Residents,1,,14,,Producer,"A2, A5, A6, B8 to B11"
323584,6708,The Residents,1,,15,,"Synth [Minor Synth], Electronic Drums [Electronic Percussion]","A2, A5, A6, B8 to B11"
323584,612804,Jonathan Formula,1,Jonathon Formula,16,,Technician [Sound Tech],"A1, A3, A4, B7, B12"
324787,32512,Keith Barrow,0,,1,,,
324787,118496,Michael Stokes,1,,1,,Producer,
324787,226011,Rafael Charres,1,,2,,Remix,
324787,118496,Michael Stokes,1,M. Stokes,3,,Written-By,
324787,394986,Ronn Matlock,1,R. Matlock,4,,Written-By,
327022,246075,The Passenger,0,,1,,,
327022,482917,Christian Cerha,1,,1,,"Producer, Written-By",
327022,748929,Jürgen Hackl,1,,2,,"Producer, Written-By",
327022,482916,Thomas Greisl,1,,3,,"Producer, Written-By",
327319,224136,Shiftless,0,,1,,,
328179,45593,Ali Wilson,0,,1,&,,
328179,170111,Scott Cooper,0,,2,,,
328179,45593,Ali Wilson,1,A.Wilson,1,,"Written-By, Producer, Arranged By",
328179,170111,Scott Cooper,1,S.Cooper,2,,"Written-By, Producer, Arranged By",
330994,222281,Joystick Experience,0,Joystick,1,,,
330994,3067,C-Rock,1,,1,,"Executive Producer, Recorded By",
330994,207667,Fernando Pascoal,1,,2,,"Executive Producer, Recorded By",
330994,222281,Joystick Experience,1,,3,,"Written-By, Producer",
332350,10488,Madrid De Los Austrias,0,,1,,,
334457,336,Adam F,0,,1,,,
334457,342597,Neil Devine,1,Neil,1,,Lacquer Cut By,
334457,336,Adam F,1,,2,,"Written-By, Producer, Remix",
335900,194,Various,0,,1,,,
337143,32550,The Time,0,,1,,,
337143,1330054,Jeffrey Kent Ayeroff,1,,1,,Art Direction,
337143,1832068,Jeri McManus,1,,2,,Art Direction,
337143,453969,Jerry Hubbard,1,,3,,"Bass, Voice",
337143,113965,Jellybean Johnson,1,,4,,Drums,
337143,130653,David Leonard,1,,5,,Engineer,
337143,159355,Peggy McCreary,1,Peggy Mac,6,,Engineer,
337143,221559,Terry Christian,1,,7,,Engineer,
337143,37806,Jesse Johnson,1,,8,,"Guitar, Backing Vocals",
337143,409502,Mark Cardenas,1,,9,,"Keyboards, Backing Vocals",
337143,242702,Paul Peterson,1,,10,,"Keyboards, Backing Vocals",
337143,152882,Morris Day,1,,11,,"Lead Vocals, Backing Vocals",
337143,2891389,Moultrie Accountancy Corp.,1,,12,,Management [Business],
337143,1959370,"Cavallo, Ruffalo & Fargnoli",1,"Cavallo, Ruffalo And Fargnoli Management",13,,Management [Exclusive Representation],
337143,354129,Jerome Benton,1,,14,,Percussion,
337143,2234619,Larry Williams (9),1,,15,,Photography By,
337143,152882,Morris Day,1,,16,,Producer,
337143,452758,The Starr * Company,1,,17,,"Producer, Art Direction",
337143,37806,Jesse Johnson,1,,18,,Written-By,4
337143,152882,Morris Day,1,,19,,Written-By,
340502,119279,Dragibus,0,,1,,,
340502,759408,Fredox,1,,1,,Design,
340502,1271073,Franq De Quengo,1,Franqo-Rhytmo,2,,"Drums, Percussion, Chorus, Toy [Electro-Toys], Sampler [Little Samplers], Noises [Clap-clap, Old Synthé Noises, Cheap Effecto]",
340502,3000563,AUTOBUS (2),1,,3,,Executive-Producer,
340502,524436,Laure Bargès,1,Lore,4,,Illustration,
340502,2728137,Léo Quievreux,1,Leo-Robot,5,,Keyboards [Space Keyboard Roland D50],
340502,2383440,Yama (6),1,,6,,Photography By,
340502,316431,Patrick Muller,1,Patrick Müler,7,,"Recorded By, Mixed By",
340502,524436,Laure Bargès,1,Lore,8,,"Vocals, Tape [Tape Collages]",
341743,194,Various,0,,1,,,
341743,56560,Manu Kenton,1,,1,,DJ Mix,
342800,26044,DNA,0,D.N.A.,1,Featuring,,
342800,41182,Suzanne Vega,0,,2,,,
342800,1428303,Ronald K. Fierstein,1,,1,,Executive-Producer,
342800,227730,Lenny Kaye,1,,2,,Producer,
342800,227727,Steve Addabbo,1,,3,,Producer,
342800,26044,DNA,1,,4,,"Remix, Producer [Post Production]",
342800,41182,Suzanne Vega,1,,5,,"Vocals [Featuring], Written-By",
348316,194,Various,0,,1,,,
348316,1920162,Wilfred Limonious,1,Limonious,1,,Design [Album],
348316,387754,Mikey Riley,1,Michael Riley,2,,Mixed By,
348316,389449,Soldgie,1,Sojie,3,,Mixed By,
348316,236140,Winston Riley,1,,4,,"Producer, Arranged By",
353489,476666,Âme Strong,0,,1,,,
355204,2666,The Dave Pike Set,0,,1,,,
355204,280176,Hans Rettenbacher,1,,1,,Bass,
355204,791372,El Ufuq,1,,2,,Compiled By,
355204,322613,Mondmann,1,,3,,Compiled By,
355204,394319,Peter Baumeister,1,,4,,Drums,
355204,177229,Volker Kriegel,1,,5,,"Guitar, Sitar",
355204,18121,Dave Pike,1,,6,,"Vibraphone, Tambourine",
358245,121355,Mark Martini,0,,1,,,
358245,121355,Mark Martini,1,,1,,"Written-By, Producer",
362492,236062,Matt & Matik,0,,1,,,
362715,248925,Sophie Johnson-Hill,0,,1,,,
362715,248926,Dwyz,1,,1,,Producer,
367077,251552,the_Network,0,,1,,,
367077,1277391,Brian Hanlon,1,Brian,1,,Performer,
367077,1277392,Kevin Howley,1,Kevin,2,,Performer,
367077,868375,Nate Johnson (2),1,Nate,3,,Performer,
367077,7511673,Pete Marr (2),1,Pete,4,,Performer,
367077,1277387,Tim Meehan,1,Tim,5,,Performer,
367725,10447483,Blake Babies,0,,1,,,
367725,1314109,Seth White,1,,1,,Bass,
367725,10183996,Freda Boner,1,,2,,Drums,
367725,277153,Tracy Chisholm,1,,3,,Engineer,
367725,1505662,John P. Strohm,1,John Strohm,4,,"Guitar, Voice",
367725,252114,T.W. Li,1,T.W.,5,,Mixed By,
367725,277153,Tracy Chisholm,1,Tracy,6,,Mixed By,
367725,10447483,Blake Babies,1,,7,,Producer,
367725,252114,T.W. Li,1,,8,,Producer,
367725,722738,Aaron Kropf,1,,9,,Recorded By,
367725,261516,Juliana Hatfield,1,,10,,"Voice, Guitar",
376397,236223,Prosumer,0,,1,,,
376397,105754,Loop-o,1,Loop_o,1,,Lacquer Cut By,
376397,537856,Achim Brandenburg,1,,2,,"Producer, Written-By",
390299,237257,Lili & Sussie,0,,1,,,
390299,1779829,Sven Dolling,1,,1,,Design,
390299,98923,Anders Hansson,1,,2,,Engineer,
390299,123627,Per Adebratt,1,,3,,Engineer [Assistant],
390299,362223,Björn Engelmann,1,B.E,4,,Mastered By,
390299,2250786,Mattias Edwall,1,,5,,Photography By,
390299,98923,Anders Hansson,1,,6,,Producer,
390299,98922,Ola Håkansson,1,,7,,Producer,
390299,98924,Tim Norell,1,,8,,Producer,
392546,5492,Shirley Bassey,0,,1,,,
393046,17199,Sonic Youth,0,,1,,,
393046,254497,Gary Gersh,1,,1,,A&R,
393046,59472,Andy Wallace,1,,2,,Mixed By,A
393046,42640,Butch Vig,1,,3,,Mixed By,B
393046,2243240,Gerhard Yurkovic,1,,4,,Photography By [Photo],
393046,42640,Butch Vig,1,,5,,"Producer, Recorded By",
393046,17199,Sonic Youth,1,,6,,"Producer, Recorded By",
393046,17199,Sonic Youth,1,,7,,Written-By,
396223,256250,Arcturus (2),0,,1,,,
396223,464866,Skoll (3),1,,1,,Bass,
396223,131018,Hellhammer,1,,2,,Drums,
396223,239356,Carl August Tidemann,1,,3,,Guitar,
396223,427829,Steinar Sverd Johnsen,1,Sverd,4,,Keyboards,
396223,444670,Craig Morris,1,Mr. Craig Morris,5,,Mastered By,
396223,259943,Kristian Romsøe,1,Mr. Kristian Romsøe,6,,Mixed By,
396223,256250,Arcturus (2),1,,7,,Producer [Produced By],
396223,464864,Garm,1,,8,,Vocals,
398173,194,Various,0,,1,,,
398173,1866653,Tomcat (7),1,,1,,Design,
398173,2533853,Kim Saunders,1,,2,,Photography By,
402494,230195,Xenon (3),0,,1,,,
402494,424228,Mario Manzani,1,M. Manzani,1,,"Arranged By, Guitar",
402494,640913,Gianfranco Barbetta,1,G. Barbetta,2,,Composed By,
402494,1619451,F. Gistri,1,,3,,"Drums [Lead Drum], Percussion",
402494,456780,Djamil Mehtieff,1,,4,,Lacquer Cut By [Runout Etching et],
402494,3598794,Xenon Production,1,,5,,Producer,
402494,882736,Filippo Dagasso,1,F. Dagasso,6,,"Recorded By, Mixed By",
402494,268725,Marco Masini,1,M. Masini,7,,Synth [Sint],
402494,112933,Marzio Dance,1,Marzio Dance D.J.,8,,"Vocoder [Sint Vocoder], Voice, Supervised By [Music Coordinator]",
404366,277929,Roel H,0,,1,,,
404366,2558804,3 Beat Label Management Ltd.,1,3 Beat Label Mgnt.,1,,Management,
404366,1130617,Roel Hoogendoorn,1,R. Hoogendoorn,2,,"Written-By, Producer",
404968,112474,Sensity World,0,,1,/,,
404968,273393,Disco 2,0,,2,,,
406585,18041,Radioactive Goldfish,0,,1,,,
406585,455660,Morgan Lekcirt,1,,1,,"Arranged By, Edited By, Engineer, Mixed By, Producer",
406585,881519,Thomas R. Reich,1,,2,,Executive Producer,
406585,352925,Mike Fuller,1,,3,,Mastered By,
406585,281315,Jan Hrkach,1,,4,,"Producer, Engineer, Edited By, Mixed By",
406585,218223,Ellis D.,1,,5,,Written-By,
406585,578445,Lek Stacy,1,,6,,Written-By,
408700,368751,Tony Gray,0,,1,&,,
408700,368752,Beverly Lee,0,,2,,,
408700,28653,Dwight Brewster,1,,1,,Arranged By,
408700,88572,Shift (3),1,Shift Band,2,,Backing Band,
408700,28603,Peter Brown,1,,3,,Producer,
411214,284360,Synthesthesia,0,,1,,,
411214,376086,Guru Stefan,1,,1,,Producer,
412237,99731,John Zorn,0,,1,,,
412237,198936,Guy Klucevsek,1,,1,,Accordion,
412237,272701,David Weinstein,1,,2,,Celesta [Celeste],1-1 to 1-15
412237,99731,John Zorn,1,,3,,"Conductor [Prompter], Composed By",
412237,1840765,fuhrer vienna,1,,4,,Design [Graphic Concept],
412237,256182,Bobby Previte,1,,5,,Electronic Drums,2-1 to 2-5
412237,144927,Bill Frisell,1,,6,,Guitar,
412237,63308,Elliott Sharp,1,,7,,"Guitar [Doubleneck], Bass [Doubleneck]",
412237,63308,Elliott Sharp,1,,8,,Guitar [Soprano],1-1 to 1-15
412237,10293,Arto Lindsay,1,,9,,"Guitar, Voice",1-1 to 1-15
412237,314275,Carol Emanuel,1,Carol Emmanuel,10,,Harp,1-1 to 1-15
412237,210518,Zeena Parkins,1,,11,,Harp,1-1 to 1-15
412237,210516,Anthony Coleman,1,,12,,"Harpsichord, Celesta [Celeste]",1-1 to 1-15
412237,742600,Art Lange,1,,13,,Liner Notes,
412237,230534,Wayne Horvitz,1,,14,,"Organ [Hammond], Celesta [Celeste]",1-1 to 1-15
412237,210516,Anthony Coleman,1,,15,,Organ [Pipe],2-1 to 2-5
412237,256182,Bobby Previte,1,,16,,Percussion,1-1 to 1-15
412237,742600,Art Lange,1,,17,,Photography By [Cover],
412237,210516,Anthony Coleman,1,,18,,"Piano, Organ [Yamaha]",
412237,230534,Wayne Horvitz,1,,19,,"Piano, Synthesizer [DX7]",
412237,99731,John Zorn,1,,20,,Producer,
412237,319252,Werner X. Uehlinger,1,,21,,Producer,
412237,592572,Aaron Heller,1,,22,,Recorded By,2-1 to 2-5
412237,604278,David Laskin,1,David L. L. Laskin,23,,Recorded By,2-1 to 2-5
412237,480296,Don Hünerberg,1,Don Hunerberg,24,,Recorded By,1-1 to 1-15
412237,835273,Karl Francis,1,,25,,Recorded By,2-1 to 2-5
412237,410207,Peter Pfister,1,,26,,"Remix, Mastered By [New]",
412237,272701,David Weinstein,1,,27,,Sampler [Mirage Sampling],
412237,48397,Bob James,1,,28,,Tape [Tapes],
412237,275461,Jim Staley,1,,29,,Trombone,1-1 to 1-15
412237,214376,J.A. Deane,1,,30,,"Trombone, Synthesizer, Electronics",2-1 to 2-5
412237,65707,Christian Marclay,1,,31,,Turntables,
412237,63308,Elliott Sharp,1,,32,,Voice,2-1 to 2-5
413961,21323,Wire,0,,1,,,
413961,40307,David Heilmann,1,,1,,Engineer,
413961,2719,Gareth Jones,1,,2,,Producer,
415417,94170,Technomania,0,,1,,,
416484,194,Various,0,,1,,,
416894,287101,DJ Dud,0,,1,vs.,,
416894,287100,Vini Selecta,0,,2,,,
417877,51135,Flunk,0,,1,,,
418339,288208,Shake Shake!,0,,1,,,
418339,804570,BilBo (3),1,,1,,Lacquer Cut By,
418339,69113,Duncan Bridgeman,1,Bridgeman,2,,Producer,
418339,212916,Joe Dworniak,1,Dworniak,3,,Producer,
418339,288208,Shake Shake!,1,,4,,Written-By,
418467,180917,Fetus Productions,0,,1,,,
420850,290103,The Jetson,0,,1,/,,
420850,290104,Holdon,0,,2,,,
423337,44663,DJ Olive (2),0,,1,,,
423337,405460,Bogeyman,1,,1,,Artwork By [Designed By],
423337,44663,DJ Olive (2),1,,2,,DJ Mix,
430072,11879,Lou Reed,0,,1,,,
430072,504698,Acy Lehman,1,Acy R. Lehman,1,,Art Direction,
430072,345004,Prakash John,1,,2,,Bass,
430072,1873843,Don Wardell,1,,3,,Coordinator [Digital Series Coordinator],
430072,345005,Pentti Glan,1,,4,,Drums,
430072,424587,Gus Mossler,1,,5,,Engineer,
430072,256222,Dick Wagner,1,,6,,Guitar,
430072,345003,Steve Hunter,1,,7,,Guitar,
430072,264657,Ray Colcord,1,,8,,Keyboards,
430072,2355968,DeWayne Dalrymple,1,Dalrymple,9,,Photography By,
430072,11879,Lou Reed,1,,10,,Producer,
430072,268695,Steve Katz,1,,11,,Producer,
430072,1798162,Susan Ruskin,1,,12,,Producer [Digital Producer],
430072,470094,Frank Hubach,1,,13,,Recorded By [Remote Recording],
430072,282065,Joe Lopes,1,,14,,Tape Op [Tape Operator],
430072,454086,Bruce Somerfeld,1,,15,,Technician [Production Assistance],
430072,317128,Ralph Moss,1,,16,,Technician [Production Assistance],
430072,11879,Lou Reed,1,,17,,Written-By,
430072,345003,Steve Hunter,1,,18,,Written-By [Intro To Sweet Jane],
433718,150182,Jean-Claude Vannier,0,,1,,,
433718,349248,Marcel Azzola,1,,1,,Accordion,
433718,2321217,Charlotte Vannier,1,,2,,Artwork,
433718,279947,Tonio Rubio,1,,3,,Bass,
433718,370127,Pierre Llinares,1,,4,,Bugle,
433718,2415942,Chorale Des Jeunesses Musicales De France,1,,5,,Choir,
433718,1356610,Louis Martini,1,,6,,Chorus Master,
433718,422969,Pierre-Alain Dahan,1,,7,,Drums,
433718,326295,Claude Engel,1,Claude Angel,8,,Guitar,
433718,502254,Denys Lable,1,,9,,Guitar,
433718,279624,Raymond Gimenes,1,Raymond Gimenez,10,,Guitar,
433718,5951,Serge Gainsbourg,1,,11,,Other [Story],
433718,361385,Marc Chantereau,1,,12,,Percussion,
433718,593946,Michel Zanlonghi,1,,13,,Percussion,
433718,281413,Jean-Pierre Sabar,1,,14,,Piano,
433718,150182,Jean-Claude Vannier,1,,15,,"Piano, Harpsichord, Toy, Bombarde, Flute, Bells, Conductor [Orchestra]",
433718,298936,Jean-Louis Chautemps,1,,16,,Soprano Saxophone,
433718,344428,Philippe Maté,1,Philippe Mathé,17,,Soprano Saxophone,
433718,1017870,Ginette Gaunet,1,,18,,Strings [Quatuor À Cordes],
433718,454805,Hubert Varron,1,Hubert Varon,19,,Strings [Quatuor À Cordes],
433718,870003,Jean Gaunet,1,,20,,Strings [Quatuor À Cordes],
433718,370127,Pierre Llinares,1,,21,,Strings [Quatuor À Cordes],
433718,466362,Marc Steckar,1,,22,,"Trombone, Tuba",
434074,194,Various,0,,1,,,
439163,125058,Rushout,0,,1,/,,
439163,14778,DJ Reno,0,,2,,,
442614,63108,Jars Of Clay,0,,1,,,
446327,99925,The Mission,0,,1,,,
446327,1833919,Sandy Ball,1,,1,,Design [Sleeve],
446327,260953,Tony Perrin,1,,2,,Management,
446327,99925,The Mission,1,,3,,Producer,
446327,128788,Colin Richardson,1,,4,,Producer [Assistant],
456269,457008,Hakkûhbar,0,,1,,,
456269,3678803,Stang Gubbels,1,,1,,Design [Ontwerp],
456269,457008,Hakkûhbar,1,Hakkûhbar (& Gabbers),2,,"Written-By [Geschreven], Producer [Prodoesed], Mixed By [Gemengd Door]",
456284,7870,Mad Professor,0,,1,,,
456284,215525,Doctor Dread,1,,1,,Producer,
458574,175344,Autumn,0,,1,,,
460859,218168,Rec_Overflow,0,,1,,,
460859,2248025,Mosi-Mosi,1,,1,,Artwork By,
460859,816108,Xavier Alarcón,1,,2,,Mastered By,
460859,218168,Rec_Overflow,1,,3,,Written-By [Created By],
461709,112221,Doc Wör Mirran,0,,1,,,
461709,567819,SNB,1,,1,,Lacquer Cut By,
461709,496039,Andropovski,1,,2,,Performer,
461709,504375,Bernard H. Worrick,1,,3,,Performer,
461709,463778,Denise Kusiak,1,,4,,Performer,
461709,63956,Frans De Waard,1,,5,,Performer,
461709,37752,Jello Biafra,1,,6,,Performer,
461709,496036,Joseph B. Raimond,1,,7,,Performer,
461709,463776,Michael Wurzer,1,,8,,Performer,
461709,496040,Peter Schuster,1,,9,,Performer,
461709,2919678,Ralf Friel,1,,10,,Performer,
461709,463775,Ralf Lexis,1,,11,,Performer,
461709,7802219,Robert Neuman (5),1,,12,,Performer,
461786,12485,Slobodan,0,,1,,,
466518,9080,East 17,0,,1,,,
466518,1838156,Form (6),1,,1,,"Art Direction, Design",
466518,2238997,David Tonge,1,,2,,Photography By,
466518,81133,Richard Stannard,1,,3,,Producer,
466518,152737,Matt Rowe,1,,4,,Producer [Assistant],
466518,38854,Brian Harvey,1,Harvey,5,,Written-By,
466518,152737,Matt Rowe,1,Rowe,6,,Written-By,
466518,81133,Richard Stannard,1,Stannard,7,,Written-By,
466518,69982,Tony Mortimer,1,Mortimer,8,,Written-By,
470335,172667,Magic Bang,0,,1,,,
470335,172667,Magic Bang,1,,1,,"Arranged By, Mixed By",
470335,593375,Marco Comis,1,M. Comis,2,,Written-By,
470335,817273,Pietro Pieretti,1,P. Pieretti,3,,Written-By,
471263,213694,Rub N Tug,0,Rub' N' Tug,1,,,
471263,0,danielbembibre.com,1,,1,,Artwork By [Design],
471263,214860,Thomas And Eric,1,,2,,DJ Mix,
481725,1029,I:Cube,0,,1,,,
481725,13021,Faceball 2000,1,,1,,Artwork,
481725,2933516,Yarwez,1,,2,,Artwork,
481725,462693,Nicolas Chaix,1,,3,,"Written-By, Producer",
482206,334233,Teenage DJ,0,,1,,,
482206,94316,Greg Wilson,1,,1,,Edited By [Uncredited],
484486,262128,Art Blakey & The Jazz Messengers,0,,1,,,
484486,262129,Jymie Merritt,1,,1,,Bass,
484486,490780,Reid Miles,1,,2,,Design [Cover],
484486,29977,Art Blakey,1,,3,,Drums,
484486,292019,Francis Wolff,1,,4,,Photography By,
484486,135873,Cedar Walton,1,,5,,Piano,
484486,252962,Alfred Lion,1,,6,,Producer,
484486,252966,Rudy Van Gelder,1,,7,,"Recorded By, Remastered By [In 2003]",
484486,252960,Michael Cuscuna,1,,8,,Reissue Producer,
484486,29979,Wayne Shorter,1,,9,,Tenor Saxophone,
484486,257250,Curtis Fuller,1,,10,,Trombone,
484486,55745,Freddie Hubbard,1,,11,,Trumpet,
488648,19849,Princess,0,,1,,,
488648,20942,"Stock, Aitken & Waterman",1,,1,,Producer,
488648,106701,The Funky Sisters,1,,2,,Remix,
488648,20942,"Stock, Aitken & Waterman",1,Stock - Aitken - Waterman,3,,Written-By,
489148,284095,The Soul Destroyers,0,,1,Featuring,,
489148,284094,Sharon Jackson,0,,2,,,
489148,1612517,Andy Cook (4),1,,1,,Bass,
489148,87301,Malcom Catto,1,Malcolm Catto,2,,"Drums, Percussion",
489148,343270,Mike Burnham,1,,3,,Engineer,
489148,441356,Andy Northfield,1,,4,,Keyboards,
489148,321223,Greg Boraman,1,,5,,Keyboards,
489148,530408,Adrian Owusu,1,Adrian Owuso,6,,Lead Guitar,
489148,616652,Jack Yglesias,1,Jack Yglesia,7,,Percussion,
489148,284095,The Soul Destroyers,1,,8,,Producer,
489148,712167,Jake Ferguson,1,,9,,Rhythm Guitar,
489877,7552,Pet Shop Boys,0,,1,,,
489877,65016,Danny Madden,1,,1,,Arranged By [Vocal Arranger],1 to 22
489877,3139589,Dennis O'Connor,1,,2,,Choreography,1 to 22
489877,3139601,Scott Shettlerowe,1,Scott Shettlerow,3,,Choreography,"8, 23"
489877,454694,Dainton Connell,1,Dainton 'The Bear' Connell,4,,Crew [Personal Assistant To Pet Shop Boys],1 to 22
489877,1014517,Farrow Design,1,,5,,Design,
489877,3139584,Paul Minter,1,,6,,Design [Assistant Costume Designer],1 to 22
489877,3139602,Michael Weldon (2),1,,7,,Design [Costume Design Assistant],1 to 22
