id,title,released,country,master_id,status
4610523,Practice Hours,2004-11-15,UK,,Accepted
4612579,Conrad & Sohn,2013-05-24,Europe,173231,Accepted
4613764,Eyes On This,1989,Canada,76776,Accepted
4616172,The Best Of James Brown,1982,Spain,188130,Accepted
4619168,Dos Flamencos,,US,562034,Accepted
4620015,For The First Time,,Germany,358214,Accepted
4621076,You're The One Lee,1989,Australia,576448,Accepted
4621113,Chopin,2010-01-15,Germany,2186230,Accepted
4623214,Canti Partigiani,1963-02-18,Italy,885155,Accepted
4624798,Sharazan,1980,Germany,568107,Accepted
4631463,That'll Be The Day / I'm Lookin' For Someone To Love,,US,190808,Accepted
4631781,HTV Music History,2001,Russia,1008832,Accepted
4636528,New World Rage Music,2001,Norway,359575,Accepted
4636833,Jealous Love,1968,US,231894,Accepted
4638187,Gasnazion,2013-06-08,Germany,,Accepted
4646450,No More Running Away,2007,UK,7223,Accepted
4646961,There's A Fire Inside,1979,UK,,Accepted
4648777,Ref. 907,2013,Italy,565599,Accepted
4651643,String Of Hits,1979,Netherlands,155024,Accepted
4653836,El Escarabajo Más Grande De Europa,2013,Spain,351318,Accepted
4657436,Never Die Young,1987,Spain,301893,Accepted
4659938,Sonic Fiction,2003,Portugal,421955,Accepted
4664848,Jouten,1971,Finland,,Accepted
4669664,Reggae Sunsplash '81 A Tribute To Bob Marley,1982,US,293870,Accepted
4669749,I Ain't Down Yet / I Gotta Love You,1961,US,567851,Accepted
4675213,Local,1996,Canada,568436,Accepted
4678981,"At The Blue Note Cafe, Paris",1990,Germany,338633,Accepted
4681128,Blessed Black Wings,2005-02-01,US,55171,Accepted
4685135,Count Basie And His Orchestra,1982,Portugal,1427546,Accepted
4686810,Open Mijn Ogen,1981,Netherlands,,Accepted
4687265,Sorry Doesn't Always Make It Right,1977,US,527366,Accepted
4687507,Live Yourself,2012-06-02,US,,Accepted
4688460,Private Room Number Six,2013,US,,Accepted
4692845,"When We First Met / Count Your Blessings, And Move On",1973,US,742851,Accepted
4693936,Les Petits Cochons,,France,1147414,Accepted
4694139,Hot-97 Hits Vol 12,1998,US,,Accepted
4694368,Greatest Hits,1976,Canada,14658,Accepted
4695584,Nu Te Pot Uita,1996-12-05,Romania,,Accepted
4697480,Anthems Of Desolation,2003-01-00,Romania,570875,Accepted
4704132,Move In A Little Closer / Lovin',1968,US,1516547,Accepted
4706000,So Good To Be Back Home Again,1980,Japan,98606,Accepted
4708894,Studs Lonigan,2011-06-28,Spain,752487,Accepted
4709454,"I Never Read, Audio Edition 2013",2013-06-00,Switzerland,572404,Accepted
4710602,Drifting Away,1984,Jamaica,615329,Accepted
4711692,Det Brinner En Eld,1985,Sweden,,Accepted
4711764,La Lligacama,1971,Spain,,Accepted
4712403,We Come In Pieces,2009-09-16,Canada,854438,Accepted
4718272,Les Roses Blanches,,France,1438615,Accepted
4720484,"Cieli Azzurri / Arriva, Arriva",1983,Italy,,Accepted
4723091,Michael,1987,France,96695,Accepted
4724898,Mambo No. 5 / Mambo De Chatanooga,,Mexico,1011004,Accepted
4726696,Headwaters,2013-05-09,Russia,,Accepted
4729497,"Recorded Live At An Italian Party \"Chao Chao\"",,,1060272,Accepted
4730597,Demons And Wizards,1972,US,31350,Accepted
4731346,Booze The Fear,2012,US,655565,Accepted
4734303,Open The Gates,2006,Europe,,Accepted
4734457,Fightin' For The U. S. A. / Navy Blues,1965-12-00,US,1342587,Accepted
4736696,Midnight Cleaners,,Germany,431268,Accepted
4738880,Wildwood Flower / Little Darling Pal Of Mine,1935-11-00,US,1313303,Accepted
4740026,Demo '99 - Let's Dance To The Mass Of Sound,1999-00-00,Japan,,Accepted
4741778,"I Get Ideas / Tahiti, My Island",1951,Canada,520920,Accepted
4745314,No Men No Guy No Boy,1986,UK,,Accepted
4748151,I'm Just A Crumb In Your Bread Box Of Love / Houston Town,1972,US,576911,Accepted
4749406,Supermix,,Scandinavia,1001335,Accepted
4750426,Chantilly Lace,1987,US,224634,Accepted
4756345,Amore Romantica,1991,Austria,,Accepted
4757972,Monkey Song (You Made A Monkey Out Of Me),1959,Australia,723155,Accepted
4759054,Eastfield Meadows,1968,US,581148,Accepted
4760320,Boas Notícias / Serenata Do Grilo,1997,Brazil,,Accepted
4761070,New City London,1971,UK,,Accepted
4765377,The Gloaming Grey,1979,Germany,766793,Accepted
4765475,The Troublemaker,1971-03-00,US,1064237,Accepted
4768048,Welterfolge Mit Tom Jones,1989,Germany,579303,Accepted
4781788,Kissaway,1991,UK,177199,Accepted
4783966,Landing On Water,1986,US,38620,Accepted
4788129,Somebody's Doing It To Us Again,1981,US,,Accepted
4789243,The Big O In Gold,1981,Australia,1190405,Accepted
4792278,Their Greatest Hits & Finest Performances,1997,US,1319523,Accepted
4794904,Every Time I Feel The Spirit,1988,US,1821885,Accepted
4797691,Beat A Mi Heart,,,,Accepted
4799630,Return From The Other Side,2013,Czech Republic,590873,Accepted
4802658,Hearts On Fire,1984,Europe,586723,Accepted
4802912,Honest Cowboy,2013-08-08,US,,Accepted
4803074,Timeless,2010-02-12,Germany,,Accepted
4808571,...A Talk Between Me And The Stars...,1998,Belgium,444115,Accepted
4812174,Superchecker,2000,Germany,,Accepted
4812292,Baby Please Don't Go,,Europe,8483,Accepted
4812375,At Night I Fall Apart But In The Morning I'm Up N' Autumn,,Canada,,Accepted
4818155,So Wie Du,1992,Germany,732575,Accepted
4820416,Righteousness,1993,US,618419,Accepted
4822040,Big Hit,1995-03-29,Canada,11754,Accepted
4823902,Τραγούδια Της Νύχτας,1994,Greece,756519,Accepted
4830591,Chiens Perdus Sans Collier,,France,,Accepted
4830916,Black And White Queen,1991,Germany,571513,Accepted
4831958,Race Car,2011,US,,Accepted
4832591,Gölgede Aynı +-×÷,1996,Turkey,405740,Accepted
4833938,Classical Chinese  Folk Music,2009,Austria,587461,Accepted
4836717,Don't / Life Gets To Be A Burden,1956,US,674831,Accepted
4838356,Alpha Orionis,2013-02-22,Poland,588045,Accepted
4840332,Australian Jazzman,1988,Australia & New Zealand,1273031,Accepted
4841601,Give It Up,2000,Canada,,Accepted
4844020,Sunday 8PM,1998,Germany,28340,Accepted
4844061,The Lion's Roar,2011,Europe,593904,Accepted
4845255,The Concerts In China,1982,Peru,75443,Accepted
4847577,Middle Of Nowhere EP,2013-06-17,UK,589283,Accepted
4847847,Sen Siksi Tein,1989,Finland,1021784,Accepted
4848983,Pluriel 90/96,2000,France,997003,Accepted
4851782,The Alvin Show,1961,Canada,618384,Accepted
4853931,Make It Reggae,1971-10-00,Jamaica,559649,Accepted
4855416,The Murph,1990,Italy,,Accepted
4856661,Kitsch Will Make You Happy!,1994,Sweden,463425,Accepted
4857997,Heimafrå,2013-03-01,Norway,715869,Accepted
4858292,Country Cassette,,,723014,Accepted
4865626,Give Peace A Chance,1982,Italy,304148,Accepted
4866282,Balloon Journey,2013-08-22,US,,Accepted
4875140,Time,1961,US,880958,Accepted
4876955,7 Seconds,1994,Italy,610233,Accepted
4879529,Caustic View,2013-02-11,UK,593458,Accepted
4883635,Tiny Taste (Busho Remix),2012-01-29,UK,593967,Accepted
4885351,Heilig,2010,Germany,594149,Accepted
4886056,When Love Goes To Sleep,1984,UK,669798,Accepted
4887345,Beethoven Symphony No.7 In A Major. Opus 92,1966,US,994125,Accepted
4887689,God In All 66:  Luke,1994-02-00,,,Accepted
4889746,Rebel Of Kufstein,1994,Germany,594686,Accepted
4891223,You Brighten Up My Life,1991,Jamaica,,Accepted
4891625,Laboratory Of Death,2013-02-11,UK,,Accepted
4904323,Eté D'Amour / Saint-Blas,1976,Germany,624112,Accepted
4905494,At The Country Store,1985,UK,811398,Accepted
4906933,"Symphony No. 6 \"Pathetique\"",1977,UK,657758,Accepted
4908523,What Is Love? / I Am,,UK,435911,Accepted
4909786,Quicksand EP,2009,US,765958,Accepted
4910070,The Prince,1990,Europe,193767,Accepted
4911270,Shapes Of Spirits,2004,Norway,597304,Accepted
4915378,Tell Me (Remixes),2002,US,381770,Accepted
4916755,Dedicated To The Moon,1987,South Korea,25633,Accepted
4918687,Futurism,2013-07-31,Argentina,,Accepted
4920767,Huolen Huosta,2008,Finland,,Accepted
4922638,The Album,2003,UK,84648,Accepted
4923076,Glimmer,1996,US,676778,Accepted
4925164,Valkyrja,2013,US,597876,Accepted
4925547,Mulennium,2010-08-03,US,599023,Accepted
4927277,Sampler 22/03/2006,2006,UK & Europe,,Accepted
4933417,Harmony,2011-08-13,Poland,,Accepted
4934558,A Dreamer Of A Dream,1977,US,148783,Accepted
4934846,Down In The Groove,1988,Australia,27740,Accepted
4941201,The King Of Comedy O.S.T,1983,Australia,264156,Accepted
4941737,Oh Snap,2009-04-21,US,932376,Accepted
4942637,Я Люблю Rock'N'Roll,2013-09-23,Russia,601007,Accepted
4945704,The Amateur's Attic (Early Tape Works),2013,UK,,Accepted
4947028,Comigo É Assim,1978,Japan,601517,Accepted
4952853,Too Hot To Be This Cool,2005,US,398617,Accepted
4953222,RocKwiz Uncovered,2010,Australia,,Accepted
4958787,The Sixth Floor,1997,Australia,,Accepted
4965640,Swiss Cottage Place / With Ageing,,US,639997,Accepted
4969328,What You Want,1999,US,266011,Accepted
4974839,¡Guateque!,1970,Spain,604784,Accepted
4979695,After Midnight,2013-09-16,UK,,Accepted
4981368,Slow Stories (Volume Two),2013-09-03,US,,Accepted
4983014,Abyss EP,2013-04-15,France,605734,Accepted
4985383,Welcome In Holland,1995,Europe,605999,Accepted
4994674,Tenderness Junction,1967,Canada,65612,Accepted
4995231,This Missin' You Heart Of Mine,1987,US,607090,Accepted
4996872,La Revancha,2012-05-05,Brazil,1496471,Accepted
4998674,Рожденный Под Звездами,2013-10-14,Russia,,Accepted
5003266,KBCO Studio C Volume Twelve,2000,US,,Accepted
5004069,Untitled,,US,,Accepted
5004426,Revolution,1987,Canada,54719,Accepted
5007540,Great Guitar Hits By Link Wray And His Raymen,1962,US,1257516,Accepted
5011919,Mexican Girl,1978,Sweden,,Accepted
5015108,The Legendary Chicken Fairy,1972,US,644872,Accepted
5018901,Till Deaf Do Us Part,1981,Netherlands,192727,Accepted
5020402,Paper Doll,1992,US,588369,Accepted
5031601,Pathétique,1994,Netherlands,710996,Accepted
5034929,Yes!,1964,Norway,,Accepted
5035226,All The Hits,2013-06-14,Italy,,Accepted
5038065,بلد الطيوب,,Libya,,Accepted
5038457,H8000 Hardcore,2002-10-12,Belgium,612154,Accepted
5043382,The Ballad Of Boogie Christ Acts 1 & 2,2013-10-23,Europe,612789,Accepted
5043777,Lady Eleanor,1971,US,422476,Accepted
5044121,Peace On Venus,2013-10-28,UK,612825,Accepted
5045918,Песни С Разных Альбомов На Одной Кассете,2002,Russia,613048,Accepted
5046462,Fistful Of Metal,,US,42898,Accepted
5047821,The Forgotten Land,2011-07-20,Ukraine,,Accepted
5061797,Los Machucambos,1971,France,558467,Accepted
5062689,Rock 'N Roll Instrumentals For Dancing The Lindy Hop,1955,US,2677427,Accepted
5066589,Decimation,2012-12-24,Spain,,Accepted
5068250,Trinity Of Wolfen Funeral Void,2008-12-00,Mexico,,Accepted
5068439,Русские Старинные Романсы,1977,USSR,615812,Accepted
5070437,Lovers' Requiem,2006,Europe,382760,Accepted
5074004,Demo,2012,US,,Accepted
5076343,HTV Music History,,Russia,712811,Accepted
5077785,At The Montreux Jazz Festival With The International Festival Big Band,,Canada,519363,Accepted
5078404,Farewell To The World,2006,Australia,994229,Accepted
5080397,Demo 6,2003,Finland,,Accepted
5081875,High School Musical (2-Disc Special Edition Soundtrack),2006,US,195080,Accepted
5085828,"At The \"Golden Circle\" Stockholm (Volume Two)",1966,US,46775,Accepted
5092825,With A Little Help From My Friends / She's Leaving Home,1988,UK,476564,Accepted
5092992,Ich Will,2013-11-20,Germany,,Accepted
5095523,A Colourful Storm 018,2012,Australia,,Accepted
5096942,Time Release,2011-08-29,UK,,Accepted
5099705,She Was A Whore Anyway Part VIII,2013-11-14,Serbia,,Accepted
5101543,Big 'N Juicy Ghetto Booty,2004,US,619745,Accepted
5104586,Heart Of Darkness,1997,Ukraine,198499,Accepted
5107336,La Epoca Dorada Del Rock 'N' Roll,1978,Spain,124121,Accepted
5110739,Electrify My Love / Beat Goes On,2004,Japan,,Accepted
5111202,That Fiddlin' Man,1970,US,1576921,Accepted
5111562,Love Me Do,2013,Europe,45574,Accepted
5113092,Rockillero,2000,Belgium,,Accepted
5113411,Spike Jones Is Murdering The Classics,1971,Australia,339215,Accepted
5117115,Hardcore Bible - Rige Music Edition,2013-10-27,Japan,,Accepted
5117657,Inyeaka Chukwu,1986,Nigeria,,Accepted
5121695,Black Survival,2012-04-00,UK,427554,Accepted
5123842,Arien Von Donizetti ⋅ Verdi ⋅ Puccini ⋅ Leoncavallo ⋅ Charpentier ⋅ Gounod,,Germany,1540805,Accepted
5124942,Hear Me,2012-11-00,UK,498437,Accepted
5126115,The Butterfly Ball And The Grasshopper's Feast,1979,Japan,247447,Accepted
5126230,Jamaica,2012,UK,624006,Accepted
5126272,Believe,1993,France,11917,Accepted
5133404,Προκαταβολικά,1999,Greece,,Accepted
5137218,Too-Rye-Ay,1982,Portugal,52401,Accepted
5139295,The Best World Instrumental Hits,2009,Russia,,Accepted
5139752,Peter Kreuder Spielt...,1977,Belgium,,Accepted
5143207,On The Park = En El Parque,1985,Spain,134413,Accepted
5144595,"Barroom Pal, Goodtime Gals",1975,US,1076264,Accepted
5150919,Live Like A Millionaire,1999,US,,Accepted
5151886,Easy Rockin´,1997,Japan,954410,Accepted
5154634,Feel The Rhythm,2014-01-06,UK,,Accepted
5154954,Acid Blues Experience,2005,US,626162,Accepted
5157008,Hot S#!t / Official Bang,1999,US,,Accepted
5157628,Oviritje - Music From Northern Namibia,,US,,Accepted
5160035,Electronic Music,1967,US,168362,Accepted
5160902,Holy Spirit Express,1972,US,1807617,Accepted
5162515,Surf N Turf,2013-11-25,US,627196,Accepted
5169956,Legendary Tales,2005,Europe,22779,Accepted
5172201,My Friend Louis,1992,US,628352,Accepted
5173020,Man Of My Word,1998,US,1060189,Accepted
5179047,Como Tú (Remixes),2004,Spain,239658,Accepted
5186214,Heat Up The Night,1988,US,1725295,Accepted
5186928,"The \"Yeh-Yeh\" Girl From Paris!",1966,US,248193,Accepted
5189223,Pantomime Of Libertines,2013-09-00,US,,Accepted
5189701,Pieces Of Eight,1978,Venezuela,67524,Accepted
5189836,Violin Concerto / Konzertstück,1981,Czechoslovakia,1568476,Accepted
5191830,Arise,,Poland,57469,Accepted
5192164,Patriotic Alcoholics E.P.,2010,UK,313889,Accepted
5193868,Servin' Em Heat: The Most Requested Of Havoc & Prodeje,2009,US,,Accepted
5193983,Snow On Snow,2008-11-10,Europe,,Accepted
5195844,Sí Se Puede!,1994,Europe,639521,Accepted
5197710,Gypsies / Dance,1974,Germany,631439,Accepted
5202484,Hotel Nord Est,2010,Italy,,Accepted
5204319,Soft Vibes - Soaring Strings = ヴィブラホーン・ムード,1962-02-00,Japan,547888,Accepted
5207845,Jeans Und Elektronik,1990,Germany,694793,Accepted
5211782,Collage Rock '70,1991,Italy,1243130,Accepted
5220030,Nikki,2010,UK,295571,Accepted
5220620,Aire Soy / You Live In Me,1986,Spain,728876,Accepted
5222706,Beg Alickle Piece,,Jamaica,874033,Accepted
5223106,Promit Că Nu Mai Beau,2000-07-05,Romania,1119017,Accepted
5223575,Slaviša Vujić,2001,Yugoslavia,1610706,Accepted
5225974,Keep Calm And Carry On,2009,Russia,256231,Accepted
5227639,After Midnight,1980,Canada,169365,Accepted
5227969,Aquafelix Ep,2013-09-02,Italy,1764814,Accepted
5229675,Chant D'Amour - Mélodies Françaises,1996,UK,307624,Accepted
5234206,Soldiers Of The Light / Step Out Of The Night,1991,USA & Canada,,Accepted
5238380,I,2011,US,2292268,Accepted
5241199,Stop Doggin' Me Around / Honey (I Want To Be Your Lover),1983,UK,227521,Accepted
5242485,Extended Versions,2006,US,,Accepted
5243236,Masterpieces - The Very Best Of Sky,1984-08-06,Australia,277509,Accepted
5253891,Panel Trax 035,2013-06-14,Hungary,,Accepted
5254584,Underneath,2009,Netherlands,168209,Accepted
5257891,La Madeleine Proust En Forme - Vol.1 (Spectacle Intégral),1986-09-00,France,,Accepted
5258385,Play Around,1973,UK,498642,Accepted
5260034,Aimez Vous Les Uns Les Autres,1996,France,638541,Accepted
5260118,Big Baile Com Big Boy,,Brazil,638547,Accepted
5264737,Watch The Ride,1992,US,639056,Accepted
5266089,Incoming,2001,Germany,60142,Accepted
5267770,Schurli Is The Danzer,1993,Austria,1541199,Accepted
5270902,Good Morning Starshine / Jean,,US,590609,Accepted
5271819,Grand Prix (The Original Sound Track Album),1967-06-00,Taiwan,442548,Accepted
5274220,Delta Blues,,France,503631,Accepted
5274334,Kasapsko Oro,1972-06-00,Yugoslavia,,Accepted
5282717,Golden Cavalcade Casino,1997,UK,,Accepted
5286592,Tsikaya - Músicos Do Interior,2009,Portugal,,Accepted
5287077,De Oden Van Salomo,2013,Netherlands,,Accepted
5288431,Lake Air,2012-08-03,Australia,732430,Accepted
5295684,Tabitha Stories,1966,UK,,Accepted
5296597,Just Give Me A Chance / Everybody Needs Somebody,1964,US,1794719,Accepted
5297605,Check The Intellect (Mixtape),2002,Denmark,837608,Accepted
5299574,Wenn Dein Herz Voll Tränen Ist / Montevideo,1958,Austria,,Accepted
5299767,Goin' Away To School,1958,US,846582,Accepted
5301120,This Is Raymond Lefevre,1971,Germany,,Accepted
5301689,By The Book,1997,US,,Accepted
5302282,If You Leave,2013,Taiwan,534303,Accepted
5306385,Singles - Original Motion Picture Soundtrack,1992,Spain,11575,Accepted
5312317,Trop Tot / Blues A Trois Voix,1943,France,,Accepted
5313042,Monster Tunes - Winter Collection 2013,2013-12-30,UK,,Accepted
5314249,False Memories,2014-01-00,US,644819,Accepted
5314341,Caickuwi Cauwas Walkeus,2014-01-00,Finland,644820,Accepted
5319965,The Legend Vol.2,1986,,,Accepted
5323036,Too Lazy To Download - WSM Sampler 04: July '05,2005,US,,Accepted
5323438,Greatest Hits,1999,Russia,,Accepted
5323530,"Hopes, Dreams & Alienation",2013-12-13,US,,Accepted
5333337,I Puritani,1994,US,2178862,Accepted
5333679,Streetlife,1981-09-00,Australia,,Accepted
5337940,Garden Of Light,2013,New Zealand,714362,Accepted
5338047,Feel It,2000,Germany,138345,Accepted
5339868,Music Man,2013-01-14,Sweden,648357,Accepted
5340733,"Trinity (Past, Present And Future)",2002,US,50810,Accepted
5340747,Have Fun With God,2014-01-21,US,659493,Accepted
5340923,Guide And Trust,1995,Jamaica,,Accepted
5341205,X-Ray Fiends,2013,New Zealand,,Accepted
5349733,Metalmania,1980,Greece,209176,Accepted
5350295,Strange Rubber Beauty,2013-11-30,Japan,,Accepted
5352576,One Step Beyond...,2013,US,19714,Accepted
5352986,You Boyz Make Big Noize,1987,Canada,115576,Accepted
5353244,DJ Voice Volume 2/2008,2008-03-29,Italy,,Accepted
5353760,Two Boys / Spring Durch Die Tür,1984,Germany,,Accepted
5353766,Collage,2014-01-24,Russia,818463,Accepted
5353813,Boy On A Dolphin (Original Motion Picture Soundtrack),1957,US,442902,Accepted
5359656,Never Go Home,2014-02-03,Russia,284516,Accepted
5364801,With You,2000-06-06,US,89521,Accepted
5372911,Mama,1994,Slovakia,,Accepted
5374231,Mamy Blue - 20 Unvergessene Hits,1989,Germany,2192650,Accepted
5376148,The Open Door,2006,Indonesia,11018,Accepted
5379685,Speel Op Je Accordeon,2008,Belgium,,Accepted
5382026,Crowned,1993,US,,Accepted
5382377,Новое Язычество,1997-05-00,Ukraine,,Accepted
5383071,First Steps - Nordic Guitar Music,2014,Finland,,Accepted
5390898,When You Don't Think You Can,2011,US,479721,Accepted
5392306,Yellow River / Happy Lady,1970,Germany,,Accepted
5394941,Graduation Day / The Letter,1969,US,1512076,Accepted
5397768,Dva Pepíci Na Měsíci,2010,Czech Republic,,Accepted
5399972,Nothing - Live Manifestations Of The Eighth Pillar: Maschinenfest / Jerusalem,2014-02-19,Germany,654108,Accepted
5400132,Straight Shooter / Passin' Thru,2004,UK,,Accepted
5401197,Castro Marin,1981,Israel,60545,Accepted
5402476,Cosmic Chaos,2013-08-08,Italy,667441,Accepted
5405701,"Net Im Ernst, Oder?",2014-02-14,Germany,2836244,Accepted
5406837,Tom Jones Sings She's A Lady,,UK,248040,Accepted
5406887,The Telefunken Solo Recordings / Operatic Arias,1999,Germany,,Accepted
5406999,Kingdom Melodies Volume 9,2000,US,,Accepted
5409728,My Own / You're As Pretty As A Picture,1939,UK,1767926,Accepted
5409918,Love Bug Leave My Heart Alone,1967-08-03,US,477307,Accepted
5409939,Call Me,1993,Germany,333355,Accepted
5416818,I Can See Clearly Now,1976,UK,703935,Accepted
5418451,Walter T. Smith,1996,US,257844,Accepted
